Num_control_nodes,sub-010163,sub-010164,sub-010165,sub-010166,sub-010167,sub-010168,sub-010169,sub-010170,sub-010171,sub-010172,sub-010173,sub-010174,sub-010175,sub-010176,sub-010177,sub-010178,sub-010179,sub-010180,sub-010181,sub-010182,sub-010183,sub-010184,sub-010185,sub-010186,sub-010187,sub-010188,sub-010189,sub-010190,sub-010191,sub-010192,sub-010193,sub-010194,sub-010195,sub-010196,sub-010197,sub-010198,sub-010199,sub-010200,sub-010205,sub-010206,sub-010209,sub-010211,sub-010219,sub-010221,sub-010222,sub-010223,sub-010234,sub-010235,sub-010239,sub-010242,sub-010243,sub-010244,sub-010246,sub-010247,sub-010249,sub-010250,sub-010251,sub-010254,sub-010255,sub-010256,sub-010257,sub-010258,sub-010259,sub-010266,sub-010267,sub-010268,sub-010275,sub-010276,sub-010277,sub-010278,sub-010279,sub-010280,sub-010284,sub-010285,sub-010286,sub-010291
27,45.174588373138185,56.707453721430895,27.351632434290725,34.750430799395666,97.43522713231107,72.82025895234646,53.53820218643097,69.28968408213595,45.06448979197303,30.82032493413032,103.63040334974724,48.63081666989428,48.93098068377958,81.80679310400087,36.796187310490495,39.140991511530686,32.41642132177512,103.30087351175389,70.53573053686938,28.250779698969367,44.121354752551426,30.915670571621618,62.203296059770736,50.45566533129511,147.23092868312696,64.47277773663329,86.4408130567297,52.65911833337887,104.83901882480255,49.85930522026698,86.27662894318622,19.388092300031847,105.18843804429046,33.44963396071988,115.06429956623434,232.25116118676496,29.303350995522596,106.40121241608786,119.11917182952543,55.4164679248929,68.78962984988236,117.73679114390777,42.61183108256722,95.54010115184902,60.645409898747374,95.33292741108357,59.44508239376735,47.637094409876944,28.87939381023252,63.02759072210169,14.562609558887875,45.17754080856623,169.4624277664145,74.9401129707826,39.514136172331014,68.23585980506128,52.14102534613825,115.53343800410644,123.01842636839562,31.728808393463073,157.40236817638964,26.270450847801747,96.88087253443958,84.81814616238346,250.43601034488407,98.41284111952442,61.3839015171919,40.54957757567958,83.23932162541136,32.26660943791987,42.80949452001142,61.77109173969018,85.43147196497301,108.58977684629428,41.058965459571674,121.17675456700913
26,45.901987510464394,69.18669893941016,28.40766759842622,36.75714199988186,99.6828629149821,72.98282027594809,53.7052592795875,70.5898127701109,45.690623062171575,33.69278258307981,117.58434314097133,51.476222058454404,49.43963323136629,82.35899296905046,36.97943604236321,39.30096332659606,32.669674192573204,106.27435671345478,72.27799316124822,28.471342585929783,51.02812727643052,31.136331695367492,62.56297987817024,50.63762157478947,147.7848820344249,66.58510144879396,89.53877216729822,52.800068363049114,106.10644830072606,50.21413917924363,91.34030259151052,19.46182895323541,106.99152842355414,33.54911546289344,115.76688907112508,251.35961078936123,29.625817421705953,107.33512090871847,122.7428605892181,56.686193288018394,71.86311633763435,151.21879814394333,43.73222768935944,107.25134519549229,63.059199022265126,108.5792318547034,59.51281834695228,49.02804155506626,29.73434798328238,63.36905349387491,14.850084333066354,45.415453942298484,171.38423065615544,76.23728788761123,42.083766306739086,68.68253114167732,53.13068141039255,121.56808088510243,123.4667024824291,31.957604598268833,164.98453353222143,27.86937156546764,98.95040847081087,86.52821320930705,258.0681186831733,98.67517285671839,61.650093419499925,41.6222637007891,83.83475301003097,33.12227408515783,43.211114450653,62.366538351171315,104.45773708782144,110.23074836480214,46.517022919059535,121.63012362884218
25,46.30499058450136,74.54503659662271,28.514808996634265,37.17921305221991,99.8235989747699,73.72042687971545,54.2841208617186,76.68735830330179,46.186207743517855,34.2917773774744,139.32907051773307,56.77489433470802,60.16129682951082,85.00046510748959,39.818377723251366,39.94684453098485,33.25444475331459,107.25814828489236,76.79770609051852,30.816632917240195,51.169194250628095,31.913124114673327,63.06325644840617,56.22685444082338,149.69786015947673,67.38111687321354,92.59639705334986,54.02271272742578,107.41990601353878,51.422127740602356,92.14476674272805,19.98185126426664,107.51727019678404,34.99517642007475,117.36455640905255,287.25094114785855,29.70329720696769,108.26370559185254,124.36546766321938,57.46658567897151,72.16383509796553,156.69172258497147,44.08020443159367,107.65213929182597,64.2944627730991,112.9329193300998,62.10916991275431,49.11943516111457,30.270328986199026,64.69858603242668,15.093429274843738,46.206538988215755,182.5715611638898,76.65013003950517,42.662413352702806,69.27876158220988,54.49705121872329,127.64150891656331,134.04762553588975,32.65054156553455,167.0058885869246,32.09273754786621,124.40444588197164,88.0253986529873,260.0495243131669,108.19428852610693,61.6987027847689,43.24189132112456,86.88136726551936,34.781446193097814,44.181445368231174,64.54136355301273,104.5892902040058,119.41894254960295,47.34935500727624,140.97402120796605
24,46.95930217988744,77.25218690088334,31.057708535971948,40.6123229073434,100.9235365777997,82.62577825023197,55.76568327757619,82.35647942724302,46.35296321746351,34.58739563009893,141.1283609428554,58.27755475922424,61.730773382397295,86.70514417141,40.105897960307175,44.93905298580571,33.77137412839892,107.69516054601226,77.49542138449654,32.18103367201568,52.38527207593066,32.5229946233229,64.68412766253722,59.799504486961716,151.93438399201276,68.02632249957433,93.00490392058018,59.321781927309125,111.50823781187765,52.76969451690137,109.01390554805295,20.23543932140791,110.93076948608788,35.7239306003141,118.57952941945486,293.35504638908515,29.878302113533742,108.9670798795995,132.1888661012347,57.851714217369825,75.11388406780087,157.06743739410007,44.3586218804682,107.80507431716384,64.59864287046817,113.39910936800632,62.2402065079992,49.533878426037774,30.91187827924588,67.22050057509544,15.286982964869413,47.399280876692906,196.67171049455467,78.98336980859156,42.71210394493297,70.97319517717669,56.82130249645078,128.08172340702257,150.65294005342201,33.114650102588236,171.17372069655028,33.67638270070451,125.99551370568818,110.5718143685306,264.8743756779413,109.36988005275668,62.180411483876036,44.14634736126758,94.9692082032036,36.07675044701742,45.39824423705049,65.66323645931763,107.53199129283487,134.24041591888732,48.36530842929675,143.5400623606397
23,49.69363848781526,78.00022856275314,32.37709808512982,43.105095865034414,104.84879914631368,82.96323079995031,67.92084842270444,82.54420575596376,48.37806534076898,36.318637829348376,145.7827446824831,59.01623823628326,63.42780095768427,86.95677953654172,40.45525433305826,45.87421582487951,34.00375917559422,111.01844887753035,77.77253138406404,33.884329688073414,52.57621432295629,32.61107012616568,67.14351886723465,61.16352753814129,158.68957668851496,73.53207181444809,100.82416420089997,60.21773093661032,113.59511663046962,54.76936821694362,111.8888911818768,21.714834991003606,111.42687231462924,36.14992688032989,118.77103198926787,318.83876099133226,31.81089231241656,112.91213286217096,134.59874754522556,61.03265471604284,76.25706451859902,158.213979313158,52.19779484792715,111.081257506349,65.11666795958413,114.44343884797041,64.59135547788324,49.72670188632466,31.584232992377252,69.09930950955409,16.101587329877958,48.0604156004824,198.64716924195483,81.81965691202502,43.08092901023463,71.15666159507178,57.89333207191672,133.26939260205253,151.1517036090558,33.37542172340359,172.1494948373711,37.96883560359901,126.32607454272667,111.39599546368014,285.78681808251827,111.29738815552804,65.05486204769672,44.8748659265952,98.26111699357315,41.449351659668785,45.977926347227154,67.30546187013839,108.70996463403272,134.7059539889747,48.563502859926174,148.54784478600848
22,83.2574406708812,78.94586877694329,33.11982900384811,43.290188016879384,106.72274482449876,83.2165103481295,67.99459460782697,86.57755025914315,48.98881002439712,39.74026754407726,146.91298368258475,64.91526608275234,64.38702206817835,90.75731242479627,41.58875349693083,49.157747447524066,37.13007846729157,114.04737070722943,89.68657410872083,34.51606821481752,56.897254872585556,32.87587029815075,68.18921941808298,64.87695628551346,162.24267889659492,82.4242181437599,102.24559366732728,61.101853300906846,114.36749893508892,56.11656069312134,112.21449348380754,21.834384651658755,113.20868269100913,37.95844095072917,120.48007791551052,322.9285474674461,33.61078976563003,113.7548635759238,135.15625969239537,61.434852886701094,82.7290344206005,159.5698352041623,54.37640840726931,114.59023124456122,66.56696326514611,115.56650484904956,64.717134697641,50.510955208806024,34.50234034610267,72.40205359988349,16.729796723134957,49.72072624466374,200.55621185090757,86.47922814246448,43.240458341062194,73.83795541277432,66.00911914416436,135.1105370428385,156.3639768448498,34.05199597978566,174.91073340921756,39.93940003753939,126.85079539806863,112.75768004481584,332.13966098395383,117.25997106975164,65.94592751598357,46.99224275259545,99.33476703221487,42.1389412106994,46.711467050385075,68.94471588684281,109.02120982963412,138.45085791089417,48.858368266977706,171.96683680722586
21,83.97814286438383,80.73074368449385,34.35119942473119,46.54035941793154,113.11864804320201,83.64030768096713,74.16488036473604,88.39179534486087,60.745052435810116,43.01094629196953,150.6337422333312,65.36773878775382,65.53303367539911,101.4262891824421,46.99481229313298,51.31214473431245,37.8023395934193,119.99048608032038,90.17680772973775,36.362990878189535,86.06119117807381,33.07085240427594,69.58671913922974,69.15018027422072,164.71817817899864,91.67515997412981,107.65820423647541,66.87501024555661,117.9547043058695,58.55920247836992,120.72616534677036,22.40167856602394,114.67933502091269,51.53049874678511,132.41512503556274,330.695985694704,33.87148320377567,116.53401896023551,137.18645636623324,61.74402552547262,82.9868634966299,160.309583163691,54.83570449914694,130.06067298272916,70.02626075600982,118.58179483454892,65.63706879970209,50.79963189124601,35.38063875403101,74.91124815170645,16.778937596474737,50.076403065301406,206.70848076331347,87.69556081501415,43.35493089889307,79.41641663485282,68.35044335359896,143.37886842076452,158.01509204328724,34.4363015935055,179.47293262610202,44.327423370995675,133.46779635769028,118.04737780299912,336.8618888385403,117.9252644886761,69.86929450589878,47.53339628498199,102.75491475094069,58.52852764859131,46.788982569735325,71.25100982650636,110.13286078673566,139.21482830108522,49.25300544315989,174.59854652408566
20,87.5053131265555,82.86344056586918,38.02856339633901,46.99731039361901,117.35178542287059,84.57371183023879,82.07334549031344,103.22494842494362,61.158333446413316,46.519144985332396,163.14200990745834,68.83335027972147,65.88437611781916,102.606403519379,47.17270223449947,51.680612702953624,39.64380010024343,120.25044789356092,91.63749318042768,38.345236027456316,88.87687816935978,36.03305063977714,70.14419422119406,69.58754069656732,169.27944521599284,92.37572687899006,109.62710241983373,69.15178241046245,119.3517242469481,60.39475907751787,121.28959049654061,23.126464528617383,126.99468911333325,56.08992413733006,132.8710948167061,370.31765333802014,34.4164692286918,122.5324848414354,141.1345963332759,62.03736231871582,83.0652706928558,161.00288657125685,55.44874113750938,130.60209388578792,71.45067608977605,133.51480035026222,67.53108272823293,52.726723443771505,36.20800696911141,75.39595530918534,17.371026530121036,50.844385188100375,236.25491488705282,89.29425529411148,44.91027118513506,84.37999564157248,70.94931574303149,164.34980074182593,162.57545990565598,35.250227869398465,180.09654681127148,44.818509813691314,162.70419303889537,123.5910788402046,341.66580505657305,118.58575713309996,73.6484952836472,48.27782626665879,110.15889422428285,61.81971838128117,59.17867881697951,72.0537956122415,114.02413524755396,142.80484876368254,50.18671085812302,178.32819957150775
19,92.41890596518601,86.97286198903282,38.97295861280602,54.36417471134878,118.03644921105557,89.96023497510781,88.55759212524524,104.72293558267583,64.95386244622009,48.196439551779676,164.9652747222268,69.22392377423753,70.0592499962322,106.05380999869116,51.04631037973207,55.25782997944371,41.09757610705531,120.9932355003383,93.5199787016999,38.63573671588093,89.47389220687981,36.957326917400486,70.77586350011029,116.13074664608234,171.27584543258163,98.83144528042901,119.53087224974604,74.85623136705104,123.18012818213921,60.90020758804948,122.0844231670388,25.367315333898674,133.51433850594728,56.420832820032224,139.93002496579516,373.97392422016577,37.821191485595506,126.49312340705768,156.11575694136383,66.84877535330125,92.87044969573273,166.73608784539974,55.65302119406503,148.0642644841567,72.35700131475552,134.1982332266026,68.23713830087732,58.209411513546335,36.91108137888861,78.67401971428542,17.710224527179445,51.21425561308216,277.24535819509725,91.41903275893054,45.108493641376,86.12403927362729,71.52966910238398,171.49553366867025,170.9980040007498,40.279345548763935,184.16552467576255,45.260688468824256,174.58024953108423,124.30143381104648,378.58144890216596,122.83026794198061,74.50265905260908,49.008385504844135,123.3939360209131,64.34917949808138,59.615577753769934,74.28358479093461,131.03187860741335,144.49389363507186,50.75455309145792,194.66777186154022
18,97.43963330283712,88.625512963814,41.12375809983507,55.84936862152678,124.25646961216574,90.33942872370767,95.728669994809,120.43055059502682,68.33604934397384,48.512860192911106,171.27782374902483,72.59601558425364,73.87223835070587,113.53521900310857,55.81914537386088,66.25953947244541,41.18631804850442,128.80600202486545,94.92485966644286,41.109159877107786,104.46992897879544,40.2071340380809,71.9413150540812,116.96406161279731,176.26676259229725,106.30642471420333,143.6671318947312,76.04281637016935,126.84766995425728,62.31104874715163,122.24880603908254,25.80936539772555,136.23819179816016,58.8482187077522,144.97228577914512,383.4232258044187,41.77432330474963,127.963882420503,164.29312046594185,68.3007861954071,94.3369016364056,170.68011723484202,57.25531755309168,298.00795913347173,73.69521938804391,138.93232240440193,69.04194676662516,58.8300953669649,47.267973210846776,80.41732097266514,17.843132933507874,55.36536524567366,287.10613624858087,93.2786648315009,47.11919219312984,88.47394805643002,75.28704798886913,178.21228718527158,188.35260530191562,43.75893582417402,187.11576965130186,56.71812137379713,177.363538869647,125.15378498707808,447.86260277056067,123.92943703735398,98.3200772108409,49.17069277999827,126.84060921362756,66.25873358056523,61.963968185938405,75.90515273551821,131.67366022067046,145.99261885160988,51.0368789381525,217.7367253469253
