Num_control_nodes,sub-010163,sub-010164,sub-010165,sub-010166,sub-010167,sub-010168,sub-010169,sub-010170,sub-010171,sub-010172,sub-010173,sub-010174,sub-010175,sub-010176,sub-010177,sub-010178,sub-010179,sub-010180,sub-010181,sub-010182,sub-010183,sub-010184,sub-010185,sub-010186,sub-010187,sub-010188,sub-010189,sub-010190,sub-010191,sub-010192,sub-010193,sub-010194,sub-010195,sub-010196,sub-010197,sub-010198,sub-010199,sub-010200,sub-010205,sub-010206,sub-010209,sub-010211,sub-010219,sub-010221,sub-010222,sub-010223,sub-010234,sub-010235,sub-010239,sub-010242,sub-010243,sub-010244,sub-010246,sub-010247,sub-010249,sub-010250,sub-010251,sub-010254,sub-010255,sub-010256,sub-010257,sub-010258,sub-010259,sub-010266,sub-010267,sub-010268,sub-010275,sub-010276,sub-010277,sub-010278,sub-010279,sub-010280,sub-010284,sub-010285,sub-010286,sub-010291
32,116.6163655642478,190.25160510561722,46.974994068406346,76.1418404166293,146.20249485943785,115.52201948739422,95.99430619565813,105.7412105681328,122.32492784650684,72.61820786298466,204.7573504355649,99.93857091677008,66.16298110260112,68.26470550970495,91.24805462117331,83.91201740703866,137.80381231169721,210.70402209107579,62.77580299170359,143.5803942040117,79.14765636710818,98.4567429458874,60.160969476158904,76.19370456219922,318.52702559607314,43.41304827144244,171.73897528346086,173.93572314201367,92.45375584137989,128.74127288092492,100.09187894946164,104.04798218821263,139.5478083899071,66.23480309365699,112.65458661948628,92.31916190589915,97.96182730009164,34.422504168150404,110.02342964669481,72.23374694694759,218.62768455824786,57.33443399060121,69.15501852693384,53.086424866494085,70.96683432835876,206.87763581594453,200.31989138810076,98.9624165343786,88.37073881897368,91.86651556036546,127.97557878444812,137.94229029270733,258.92903034899206,146.9799835692336,112.53572401616958,191.21281023789362,68.10163480430178,61.926643771236755,70.13988972977283,163.365914033155,41.689601942632244,196.85093191445563,85.73511157751955,128.39522756877284,123.09799635338247,47.42036479695321,337.96245639395414,80.25435547139759,66.58177752262446,89.30647794732559,35.36654011276906,80.81918383690707,447.0159023340782,111.33528509649713,77.68493246575346,159.19197905252662
31,129.9661235619337,191.54805369803117,57.970754951790354,76.64332347518197,179.23711259947171,121.81916794981214,99.52940003174213,114.63576361410236,123.33637290710529,77.34856134266686,209.65602476491205,100.54038084077564,67.5161201583011,68.36027267291763,91.7449049681414,85.10240571292182,142.27093583924076,212.23035991815388,64.79742219361657,143.67754818916472,83.68482760982452,104.56734551703444,60.79368351771991,80.03445771106955,321.3387106784513,43.609615252570904,174.8365353176135,180.52981251585575,93.45973504532026,130.35866444084914,101.36826092795565,105.0272877836543,141.5778022169077,67.9140873199562,112.79570066444977,93.30809308469578,101.29112287388364,36.04232579167985,110.38346837383897,79.7839818708877,228.71274513788276,58.55195560416467,69.24813585008161,53.22742180210198,71.39328442003867,208.26003507964896,201.04420248505008,99.64836298502227,100.54516962594667,93.57055654417623,128.20616771866648,139.41421979144442,263.8924376669281,149.0586235696083,115.20823484356842,192.79616198248675,75.6226529777879,65.6620829230412,70.885378860537,172.51883420389177,41.79810220734374,206.30405919170838,95.76902416306328,130.5510341646891,124.34489679598998,47.988390398915044,352.5438742659642,80.29159426376447,72.67998177868225,91.98836322405926,35.827226114785105,81.06350078738174,541.777046177093,113.28115588676178,79.54435874922342,167.0131858216173
30,132.48632219318364,203.9135372170016,58.44092813723212,78.07695021420923,180.24939827432692,123.23343968916357,119.53578711054513,116.21416357724176,124.22105438229868,78.96291175184766,211.5949825389357,107.25393174319878,71.96197388168184,71.63313359603987,92.17446511922444,86.50616424970376,145.9357461558703,212.52641758794059,65.45685492213131,144.59225647008967,90.08098285834797,124.67445995147148,61.09289147356613,87.35914356937671,322.80108718186295,44.58164995599763,178.62500121450537,186.71451741126347,97.33628711807364,131.53001149686082,105.03062515798032,106.16432854361739,143.3650677290359,74.91785086652168,113.30519175267405,97.66085650163845,103.43793494159203,36.249231012776164,124.2776373512726,80.28763664538684,231.85105722760193,59.90568946654134,73.38324902008492,57.28080109192741,71.60880846800944,209.73286828648827,214.02211636914188,100.97183932101514,103.3809349698963,94.22615798624372,134.15338642797505,150.53746408118218,294.69632075643335,154.78894570606457,119.13578115533785,194.06484973309722,76.81236767372528,66.55511259756706,71.86278649847347,177.3957553340603,41.92076083927022,206.8480974097532,97.52781668255732,132.17574595432427,126.33411603942399,52.28244576441115,370.96996377187105,81.54784012835033,74.08666173604048,104.1004027798822,37.00726966295518,84.51047024874887,548.7319784238247,113.39573021459478,82.1302497019794,167.22833172192105
29,133.99924494361062,209.44648608134787,58.694220410830155,78.63527475520455,186.69050756032004,127.14414396725347,119.95171591550805,125.29981200652836,124.28549844523435,80.82766564817653,216.52673378827083,109.62511261952699,72.58771448871701,73.41095279805334,95.04130633072124,89.41403080033352,146.97812432433406,214.0496606797134,66.68638923219129,147.87771290344773,93.56903133810029,129.02105988455563,64.9443289566858,90.04855871036517,351.9208768638273,45.106535890343075,188.73039738801492,190.49888629499003,97.79760068201769,132.34528560374156,108.70842585663503,107.1920228789402,143.8626878121393,79.94193144755418,113.44504408563496,106.25344146839385,103.89161216423265,36.36243329027219,137.48027976975965,82.17012740747903,232.84421116844842,63.268617743786734,78.57919025420853,65.3622825263999,72.85886188231294,226.20291283297632,215.02307792388635,104.02538566232917,106.2483909205897,95.88928847011682,140.0460970758664,152.86980733725582,295.06206989018403,165.48043445483245,130.08791820524218,195.24846674220677,78.27933755420173,67.37145336334979,73.06850368920125,177.99393846873028,42.095591512544516,208.54068979805035,100.12875557307662,136.05963136453042,127.0523139997058,65.82129812218312,374.871910731471,82.31137524305257,74.13877693053358,104.9588876650399,37.38821547647379,90.1791187683804,588.2654080675134,114.64980988906342,87.1168651592434,168.40457569984915
28,134.747862001862,220.75303442747781,60.35274618068369,78.97315915377531,187.72205441454824,129.01273232279553,122.27046144731291,135.91102633771146,125.11242984233273,84.08452695872492,223.01201641098783,111.02942008250218,72.80139883274983,80.22618309126784,123.53609792201479,89.48683683271157,166.89808802181366,217.11013855168102,72.14510207050374,149.05799195115515,94.47793902161054,129.95397453186484,68.05755783652279,90.8774052358602,355.819030530714,51.596075987576164,193.63750934453606,191.8916838581114,103.41331993882203,134.54303487199974,117.51711925521792,115.87936295724967,144.4208563167094,84.2934780645775,114.01067562558408,108.23773517690496,104.27675700120905,37.055530667443975,137.66760730838558,84.27706649705544,242.14050187969426,63.913928314205954,80.37083205464302,68.40690120664625,76.60625129356845,232.63366231339717,216.12835807139885,104.36827123916301,106.9391049905821,96.44404522291042,141.86604602210164,153.4353561509613,300.29307320121194,176.6857466128072,131.12849687443816,196.12015247161145,83.31211325253877,71.46220648927648,80.36672869768317,186.27531305381464,42.390131323310975,210.73109322000317,102.53791451804008,145.57918208059672,142.79005300648885,66.5857272848477,378.14286989462664,82.57346078790117,75.29119422766672,107.65997569513137,37.746495171997964,92.2411808474088,610.442499088088,114.71964552603683,87.52484960557751,185.41865574835808
27,146.12878350743918,224.5455632670132,62.59840155893615,79.11234671867379,188.54953051614373,131.9725737868135,128.9775142955443,156.10178128626563,132.34766748269664,84.34584608425388,256.10865622509516,111.95373440411592,73.0368218876369,81.45870912832677,124.7502038548578,94.81192907614371,167.6773499128862,238.69048350530934,72.84263475325592,149.09627081130935,97.75650747378096,131.0725126837713,68.82072084511196,91.05101310502391,358.3587739568141,52.258770111274714,194.32538898176054,201.24006402568236,107.07585764098194,141.3392510570687,118.93357643546753,118.9840635080485,145.52251316296633,85.51689165839038,116.53936822107019,149.43315651658975,106.06239734765857,37.33667085855818,141.0771032538168,95.89257250572943,247.39071804326827,64.36997322738992,83.71740262544398,68.93317764679361,85.43192765721875,233.08925644581214,218.4608235993643,105.12617818691425,109.25355480580794,96.69291976904131,142.17104156307104,154.87850712160622,304.2156172980008,187.04893744892013,136.96204086891896,200.56439734851213,86.75448883356137,73.59881276019732,100.33581260698455,196.7637984523494,42.68487487402083,215.41252838904683,106.77851300482469,146.6893811097111,144.50094340464807,67.75160270596193,380.20372967150996,84.0769980285899,83.3773398878091,113.42048931524171,39.58052121001953,94.65704568254839,623.5234612025835,116.01807724520988,88.36484948952747,192.54715026497607
26,154.09378715998145,264.32982893235385,65.39354762008179,80.08559777027696,191.971556329194,132.86114003279218,130.30553930387808,166.124202825646,138.49447761575308,86.88623896244869,267.8738199601544,112.9679104003528,73.94300529617561,82.65776854420682,131.824329980855,95.56409477139007,170.1967288299831,239.15698266459626,74.67891135879754,150.15349847722442,102.56696913875678,132.35114905644463,72.81517287176086,91.98832560591991,360.4423887713261,53.89228774866101,197.24929018482646,206.64038912154214,111.37006881134907,142.05408775868398,126.32303686391504,125.77962088867947,146.93103657484437,86.82986420510164,123.36386675856875,151.07678802947913,106.95557890928377,38.02172174112948,142.08360621049565,96.96281232030252,247.6141803310182,65.37948786876636,84.3033878217821,69.32944515863709,88.4891113746973,234.97348383426723,227.00033963436974,105.61933292737068,110.02894679621186,97.01282099482953,144.69237658223867,156.83944334379837,307.43599466657264,188.37168883996677,147.13513953582094,201.04248138800872,89.76840087192639,79.69525421665465,101.97334398391345,199.51846443886504,45.85305717273837,215.48016662044458,107.78299274688119,151.58426377201928,145.6227608574607,68.69121624090461,389.63433934245353,89.03722813126221,84.33071756860049,113.78006365992172,41.80030251421828,102.25627177212507,644.8070988944671,117.8719457097752,89.01931322641447,196.99454458822927
25,159.82873251002616,268.0936302969435,66.49244939574642,81.30842437514691,198.6303748934508,133.1045274198697,130.8005238008794,171.08146449686905,139.22886417487746,94.2250263656088,288.1816773833198,114.39188465100285,75.98472169125341,83.04420179349638,133.3716122653424,99.13019590842185,170.9782193881216,239.63457536889567,76.71738745154937,157.0804439691027,102.58742888303524,132.65153062099068,72.88834419314014,106.55757796787296,401.08363387697324,54.827852893451016,197.58936757437075,209.70315427855513,112.99018423805609,151.8756706497197,127.61154987773713,132.1156212372759,148.53480779106988,87.62174285200152,132.60358889309384,170.42714417082362,116.56993961657486,40.35265149795245,146.45461523681513,101.79042814052423,253.32028398057344,65.61488289360322,85.22513433990666,69.58799037375742,100.15329629221993,236.8183021021733,228.24476943932174,106.3021066870317,110.97447666706734,97.1073159808143,147.02037666695446,159.00064021877557,307.8700150683407,189.42820178510428,207.4240163406248,203.46882366189683,90.9474073952141,81.31138398595074,104.44890890734695,210.11578562773494,49.856846309724666,232.294785352301,109.24077066796586,153.7050418674368,145.90886059917707,72.78769177385666,402.0769372055267,89.2193402486273,85.98901089364927,116.93172789843416,42.701131149700664,110.2696529850713,658.8949597404305,118.97130058061705,89.84544209409594,200.68236821438694
24,166.1031705172957,275.1488023159599,66.71693169660273,82.4901657880588,218.05916363140162,133.68933677501894,148.41764917704748,177.70875374608175,146.10752523779013,96.85767350387508,300.265495126176,115.42106654685107,78.90869085938995,86.75394492811184,135.4027978949184,100.02499231017063,171.53713766467126,253.07751447282402,77.4455230714905,174.50008406496502,107.72573163460022,134.93119091978423,83.18852375861049,111.16886937942586,414.00115344057986,59.923541930510034,198.67890051693786,220.44742416790893,113.74421973751313,160.6270417030673,128.58866369376958,135.83574068167255,152.4173611749118,89.81806084180874,136.52762503881164,180.8178024215029,121.45081926160158,40.57175198844464,150.35471217596202,102.12047433049084,287.4185742341139,65.86257907207705,97.84229108756062,84.77971316371348,104.69473570976268,247.67911065706437,250.90368130854824,108.33633551743095,117.90837648223317,97.45108732319815,150.21589831401624,170.7032959211274,314.67313538948747,191.32132910959027,210.45503321297312,208.33393142425945,92.23985666858037,83.78111618618769,106.30771383378581,223.115654658266,50.953700918055375,245.32619204213933,115.10268598052416,171.80181054641955,146.79783903000754,75.67545240683914,406.54422452607236,93.96552609312378,87.25683956876789,118.20138775264857,43.75989250789364,113.91292776279096,666.7376004792862,123.04962239114471,94.38938130815532,207.38304283984345
23,167.14185230323804,276.051533483299,67.81363843182315,83.13946568814296,225.656704963964,140.1658188101269,148.8261524687968,180.31967683784765,149.68145784692695,106.98724128329204,304.4043909000052,119.2345271841034,79.9642824547033,87.63665393426064,138.8059741401494,100.49853850598046,172.13784082142195,259.8741934919698,78.02773817059368,176.07149369961854,110.53009385724235,139.9287977549236,85.91938732707166,113.20978092859653,419.8605050197707,61.259381007876,206.30406399246672,247.55027600514825,120.39113337134786,179.86808550411104,141.0228274271506,136.87928923081182,152.74628323135644,90.16109705599514,137.00992249607643,189.42943958400042,141.10880083660535,51.50763171499757,159.02877032702395,104.93855279374218,296.649561355806,68.92634595785641,98.21090146650212,85.27866183682148,105.61132199078774,250.06556977323848,253.0657324821745,153.58465807050206,121.98320097534824,100.14685607597401,151.83007233943016,171.6833446166185,317.33644668901036,196.64009149376557,212.64349125159808,220.1175198020503,93.74757473633132,93.17108671664766,107.08180496861762,236.97808725775246,52.23620906076151,250.26802955728974,115.41791501410441,178.06410778496618,165.96882136017797,75.96936948232188,440.8638645789938,95.70255128547313,97.17319885137454,120.46239290356297,48.61537480305181,118.90486393225711,734.906292720934,123.87251239285946,97.08664861048533,233.67719225854933
