Num_control_nodes,sub-010163,sub-010164,sub-010165,sub-010166,sub-010167,sub-010168,sub-010169,sub-010170,sub-010171,sub-010172,sub-010173,sub-010174,sub-010175,sub-010176,sub-010177,sub-010178,sub-010179,sub-010180,sub-010181,sub-010182,sub-010183,sub-010184,sub-010185,sub-010186,sub-010187,sub-010188,sub-010189,sub-010190,sub-010191,sub-010192,sub-010193,sub-010194,sub-010195,sub-010196,sub-010197,sub-010198,sub-010199,sub-010200,sub-010205,sub-010206,sub-010209,sub-010211,sub-010219,sub-010221,sub-010222,sub-010223,sub-010234,sub-010235,sub-010239,sub-010242,sub-010243,sub-010244,sub-010246,sub-010247,sub-010249,sub-010250,sub-010251,sub-010254,sub-010255,sub-010256,sub-010257,sub-010258,sub-010259,sub-010266,sub-010267,sub-010268,sub-010275,sub-010276,sub-010277,sub-010278,sub-010279,sub-010280,sub-010284,sub-010285,sub-010286,sub-010291
58,197.7259220225379,293.5506122883996,95.84375128855645,65.60991574895112,256.10073584514936,147.96638687154356,111.26921548037397,134.290460699261,227.2293548846269,90.37836070048164,106.6871563846739,78.42076101986248,137.72261615366298,103.45167661510592,96.66040471773913,170.3547336957856,129.46417935116347,233.97774259157427,113.22230244869105,54.91741287308059,107.67267344719393,70.22912437205134,43.57842078687787,51.351691826948546,193.6437526191828,166.3602662757061,108.16061725686535,190.0047749694558,413.96753387004185,109.35558745437183,134.00332836007635,98.3606614871813,130.0680513997995,155.51379135146504,136.27442411831942,227.33240126559025,85.66216039375406,189.09015247061075,266.9696364290747,109.86372544008186,156.44917434375216,133.96560952443673,156.47474074733756,73.89590187373331,280.0974477945486,235.93354662806314,257.78290238599345,124.62704616572749,263.4998528560245,233.62387180973903,175.0384240820741,175.95013543452063,251.60019361206898,211.96609383790087,171.5697290109767,223.1733518836433,87.58437952803169,175.8305052062106,215.52109266628136,127.61113841589695,301.8055377305969,168.67342206936772,167.95066705780178,158.75236960204717,194.40494742973235,264.33545820885996,124.74701823823969,132.95274882350952,114.09527833004773,134.07124608750865,85.49029580310571,143.7272954785649,165.07345154481501,236.4919724031803,136.37247392127694,380.7286110950017
57,198.1498363713793,295.43744316091534,96.48685998689946,78.43272673694851,257.5110555813165,148.89373707456292,112.64660828227825,135.28285684660284,232.30542532125008,93.30217779701387,107.09916285447612,79.69450906179105,137.8416773751019,103.60929709019378,102.36639950173301,171.24147971988577,132.53922030503944,234.37521771596613,119.96689106005333,54.979189865030754,108.7715382187078,70.31319880670571,44.299496673717734,54.36774289607043,193.98426896454257,167.36421822269205,108.80551472222857,190.16067386142618,415.01693400750577,110.21567467254003,134.80152522317255,98.61246725537431,130.12403167650032,161.6285160602565,137.3116844766796,227.51874880341683,85.66437738241461,189.75906325940417,273.69970964796033,110.98879162076756,160.07215013120154,134.223389001807,156.5350197184351,74.32292577066264,290.87829943101764,239.39333124373064,275.86081465398917,124.78515839688744,268.99839410196637,235.53191660363876,180.47348449822178,176.0338163109681,251.71308821385833,212.13571661683878,173.38872344490636,224.06472863487508,87.64288912212857,176.05870139605113,215.70218159251817,128.33332838264803,302.09866387818414,169.01225376791064,180.5815619311138,160.4118832979136,194.48996993611186,265.72822052486066,124.94640359958326,132.9546847903039,114.1894835473913,134.380848084427,94.15427324915551,146.10242194519836,184.44396189877642,239.8878338912116,140.518068923906,419.4733302197164
56,198.67317537026878,298.3171791734616,96.82185933870822,78.58658512206082,259.0580398701158,148.99151983661977,114.25597015105177,136.00317425106024,232.47497721451828,95.41409727429641,109.13701706145265,79.8383110379894,141.82367597198026,122.5041950313071,108.0572826259274,173.229143125671,134.06369813102148,235.2643887936312,120.71189940852025,55.109729340674555,111.75706176773389,70.80812418986666,44.3293904695997,54.55963393000763,194.98577877889076,168.03879264987927,109.09387474721399,191.02826952508767,421.9738764346034,110.87002672286353,135.3581864075411,100.0178593200641,130.44180408325573,166.92465458475363,137.95599096366743,227.5881487975841,88.63954110244174,200.60266550731808,273.80942319500514,112.32401293813666,193.96564613457667,134.832194894568,157.30190664405526,74.6217629859343,291.6317258210741,241.389711182411,326.64647191876094,125.85390407775888,269.41004304026393,238.71358208601976,181.7572510392505,176.23922273522265,252.03675156923885,214.37555679626863,173.41526570162443,224.2423675037502,88.83802828901104,181.84263654445496,220.1284258742048,128.83474895277647,305.1491860001497,173.9049321799832,197.14808904110438,162.75262184056226,196.85907027415502,267.9260861015739,125.00854249328599,172.16583541388178,114.7477131320738,135.05041140803135,96.97066412667624,146.38818437417785,184.4609835747137,240.51638329487218,141.31720032589988,428.5088872396036
55,202.47258551070917,301.3073769961261,101.55505792864118,78.67386897680274,260.2233966140739,149.4301401380273,114.3005282529352,136.16611410753256,232.9103691673287,95.4873415481159,109.33993100111911,80.73398362635164,143.2485469698251,130.53801296731692,108.62919592148323,184.1964064529019,135.0805620365798,235.9558635229175,123.73733179146694,61.376376767547654,112.52088397025194,71.17047331986171,45.86296135177003,54.59714078196755,199.4284995580918,171.3845050170036,112.01147116666799,191.2263914427313,451.2786355393711,110.99337085401636,137.9655072492392,100.20234544638365,130.92926539063015,167.97757660644484,139.27710309357124,258.25671988392844,88.83953208717583,200.66683945571063,274.2973335033697,113.43318643632183,195.54674319714385,144.93577035257815,157.9663322891125,85.70784573932276,295.5454337315185,242.49555769352258,351.3817275278858,127.45884552351497,270.07749671276946,239.93563119034496,191.7653327523098,176.59327452621275,252.15143541335777,214.5303381969413,173.85673384102768,224.32942735056628,89.07901175184365,182.98962577044597,220.95972701036968,133.6094607969402,306.63271390574215,175.52187134044593,204.78222118776773,164.06144899163513,208.34619153574542,269.0619229786848,126.48855869152739,172.45971269462504,115.47327271765138,138.01446070777928,98.46433492751214,147.21064654646753,184.61714666779716,240.58681970217486,142.27262000273615,428.7683651033067
54,203.07683267354568,309.4258281987737,105.91674301545868,79.7619309358631,276.0987801005811,150.45031319935325,117.45928723787328,137.57634623545133,233.6967161605021,97.00332619285673,109.88085454787456,80.95720272104477,144.8937657993758,130.65944482003803,108.8478232853281,184.9975712624986,140.43633929628533,236.90800169148258,123.83047625604355,61.43339293887612,115.14307354940975,71.49611097369188,46.956312629578235,57.32098852945786,199.83754683365194,173.25389731952092,112.92411912515806,191.9990142515576,454.1182076612008,116.09357477710701,138.50412179731433,101.18671302869824,133.2778907908546,170.07738726728746,139.4249104052768,264.168497290681,94.71158663623906,206.24073034450072,276.1037817050394,113.53810635794169,200.22993582735995,145.13321175999724,159.36304280361753,89.35274638226277,301.6729844508238,246.30748438014737,351.5137556594835,127.99133619665064,270.2690419771149,253.66881891348697,192.078088539918,176.93819278972117,264.3628770149605,216.28420025683815,174.04740912576423,224.7127276836976,94.83562903089988,183.75364180008444,221.0019587242147,133.8021424273106,312.6321730312116,175.55617377857362,220.17990495567443,164.96214944010254,208.92682460994038,269.34278696316886,126.60297543355658,173.48144019488095,119.20417389523028,140.33281011751183,99.41036769590909,147.98121069959163,189.9179249911654,241.25728435642372,142.67191659792633,436.697857262877
53,206.1010097161189,312.81800144274195,107.16229779280579,83.2441646118664,279.76102576522874,160.6751303851026,118.8960021535425,137.91475329818442,235.8499802581265,97.6661525001112,109.91885816058938,81.0111463445528,151.60645804357165,131.2130385900456,109.08140271209663,187.74150541213214,141.45495975338466,255.89072738521898,123.86738358875259,62.12881020938773,117.051246838995,71.55744212632737,49.485257488921945,58.01872598316725,202.23205801423342,174.5647646363457,121.98550611476897,192.5518576240615,460.1928093275721,118.4754712042285,142.02328575747492,109.35057284017289,135.00485876555152,170.59025841688498,144.50457104357235,264.40435829402236,96.93213214627409,207.5258285934064,282.5973848122094,116.36945669569748,200.36237315187142,145.72769627001037,166.4715125804857,89.57559037395635,302.6478328851637,249.06354184286343,352.0582471784247,129.34657811760465,273.35408083871374,258.15199463629153,192.78960217818104,179.14036526315363,266.77760857296926,217.05929017839588,175.6865388991133,227.33401646505462,95.27518025446282,186.82504136209238,222.20709432840664,134.93210423796575,329.25868410703293,176.49753595671473,231.0788080513661,166.54912411509918,214.4533980970664,271.5342807115949,142.62483231325461,190.0980072299676,120.85447627477473,141.14938553388305,100.50326105059973,153.8027573168514,189.9231627841844,245.34021823349,143.1036689262805,485.97615971701066
52,206.3698254191868,313.25180509578155,108.44613421655498,83.34008879845834,280.8754511357086,162.06898316039732,119.1479409157084,138.55056512189418,240.7155146404868,97.75887396291914,111.26746940611685,81.94621258197743,152.84473229833802,132.10054653146017,109.22241289179856,193.72078244447013,143.9102967395866,257.08942449821495,124.44343984703715,62.71176446709171,118.84633942036567,72.49227394453476,53.995766907165496,58.414136128381756,203.4853132215513,175.03545941396922,122.74031695509152,196.51733474320525,460.9410371798371,121.01064109279616,142.3466147793989,109.92157347914427,144.26333535019253,174.2323029301122,145.33249040485242,270.7581578162581,99.7588666327191,212.59855935652956,285.26167923128423,134.72490499758132,200.43314949632384,154.03536680821335,167.70664888775437,89.59705417722365,305.2177979270837,250.11368888841264,352.5728023462036,131.07998657987693,274.336707549082,259.9433629079078,195.13545450425423,182.62467954416311,267.7357529238192,265.0273611853723,181.68692290137065,228.0977238588392,96.25789530388872,187.38751322254762,222.30703487378372,170.73200869313666,331.08966714528356,177.8102350535828,232.09319272551826,173.92474835660752,215.44964449912882,312.3599449899297,143.12000979891593,203.4779948636366,124.1830566096304,141.97420377499972,106.95436476241915,157.2607549080017,214.83386285917834,247.51803627089237,143.3134417420162,489.58892875526817
51,206.69427236763343,317.95131038877497,115.01422546916208,83.56842092152027,281.1272635669235,172.42735196514775,120.03934325957637,144.01030400595164,244.04701471565926,100.1195381601094,111.62258630935918,82.10600491788172,154.4202568610724,132.53440568831388,110.94563545319289,194.31983253893927,145.98436442151274,261.04009625751127,132.23278308730846,63.29707196730581,123.08185922825902,72.6099822907436,57.830696901226425,59.781190984803395,209.9879591147313,175.6062031528899,122.79727677756082,197.4164457473681,465.3243048578749,122.25072681912013,157.4974145997035,110.4855295690861,145.9517964560364,180.99718915774812,152.69135165423288,277.7242980227121,100.56108536359665,228.3500082202656,285.6685066524396,136.45581174286937,201.36956518102963,154.3766332344189,168.13631473977958,90.01388440993624,307.46817176911225,253.13322390945572,352.70767802836224,132.17802150184832,274.47501703874184,261.2323207030464,195.3751268987362,198.31000643516498,267.96691299298914,268.1237711976028,182.75687515625617,228.23765486845397,96.44029249937348,187.52389399019324,226.14102662697712,171.28518749445436,354.0747758155827,178.00508673659152,235.10155346354327,176.11596584138158,217.5940876526467,315.5843372816627,143.18038014431383,205.38728185555527,124.61096564900873,142.40060176444786,107.18506032173964,163.2941136938818,215.35557121180486,249.01345973510809,143.91208195443792,490.10183704113615
50,210.59681085304572,324.32157789173755,115.53471090378298,111.48446325605582,303.46219030857185,175.31337371417337,120.42794780296502,150.3513690615756,245.91321462723477,101.48671967272372,113.20324443252078,88.84829015744525,155.37138244091147,132.79994738854057,112.62921807906433,202.1047828822523,146.796889919572,261.37040606837235,132.80612316619505,63.801120700390605,123.56468156661056,74.07995206971447,58.44559212555929,59.81827214952425,212.8122730069875,181.36352370094198,122.94432644852898,199.50741829366277,473.70140597315395,122.99014563552002,164.9127630447582,111.29101964530201,146.89216312611606,182.1555689226318,153.52997091515988,280.1355370262316,100.76377059602247,228.5080889262871,285.93133406474243,136.5282557855136,201.8448274372109,165.48118188994744,183.64560782700622,90.1376077059369,307.99131864116725,261.3470995729864,357.2598092909207,135.77567382729626,276.13558097135626,302.2508517610148,195.49761826160173,199.13693395957964,270.36234070060374,274.392787089453,183.31172644207692,236.1524594968408,105.16772815589609,187.65850019791034,243.69726416116328,173.94839008156814,381.924028093081,180.4273870060537,243.38380994229874,176.65630353256265,218.53441454536753,323.32841432302627,150.0782452752577,208.7546196069597,128.9889113335703,143.43828243199292,107.43031526965812,163.44617124604846,217.45455203844406,326.92158168282407,148.87033132840568,492.7638164586746
49,212.85182018729589,324.8707987405567,116.36735735152405,111.87453816076865,306.7503774838628,190.92197507104845,121.18846198964731,151.24599200370554,246.3118727278711,103.1668116649495,116.5805198903556,90.7077321415312,155.4143235311777,134.62577932498093,113.97830058319154,204.6783985998764,147.54964556760115,263.0899725964718,138.93900644555023,65.72897553057797,124.55078322161661,74.25803981778,58.974200278794285,62.61011677344828,213.0668693629301,191.02651980319197,147.06123230242423,201.42122055834471,478.7648902178159,123.61742431724215,202.20897312169427,111.35557923511645,148.5657532320027,182.42656182587905,154.68538422742643,288.6265212848052,102.23515043819776,229.9385063042107,291.46161853628684,136.61863750823449,201.97184326584932,166.56445449083108,190.75494909575,90.64088919472891,308.4232347641826,288.0081372827623,358.23361146436287,136.6938547028603,282.1941254627898,309.21778619847225,198.5319231884431,199.32059122443093,279.40041916995455,281.991003464415,183.73465826949965,239.8350271888496,105.72797664555888,192.25159188326884,251.0907704280061,187.67523320019617,382.35443828591826,183.1221758080961,244.9291333828401,176.986307312117,218.63936853937443,324.64771099967305,150.73232598627143,208.7908508644146,142.8733748779045,147.4616546675208,111.67732621862237,165.121895313038,224.19644919991373,406.1206842571111,149.29233766320655,499.41469876145254
