Num_control_nodes,sub-010163,sub-010164,sub-010165,sub-010166,sub-010167,sub-010168,sub-010169,sub-010170,sub-010171,sub-010172,sub-010173,sub-010174,sub-010175,sub-010176,sub-010177,sub-010178,sub-010179,sub-010180,sub-010181,sub-010182,sub-010183,sub-010184,sub-010185,sub-010186,sub-010187,sub-010188,sub-010189,sub-010190,sub-010191,sub-010192,sub-010193,sub-010194,sub-010195,sub-010196,sub-010197,sub-010198,sub-010199,sub-010200,sub-010205,sub-010206,sub-010209,sub-010211,sub-010219,sub-010221,sub-010222,sub-010223,sub-010234,sub-010235,sub-010239,sub-010242,sub-010243,sub-010244,sub-010246,sub-010247,sub-010249,sub-010250,sub-010251,sub-010254,sub-010255,sub-010256,sub-010257,sub-010258,sub-010259,sub-010266,sub-010267,sub-010268,sub-010275,sub-010276,sub-010277,sub-010278,sub-010279,sub-010280,sub-010284,sub-010285,sub-010286,sub-010291
40,62.10853762072274,39.34358979692529,28.86698848986205,23.841193494236492,37.470888468542235,29.780408239926622,29.642767996863597,14.688036175728218,27.754781701778253,21.571735049002022,60.086947094036866,31.80278830273669,52.77744755598943,44.54415710330179,44.01447317894694,23.9863921869416,62.22587848956425,61.34707642196938,51.40398251833202,21.749483404640213,21.669989655186633,40.45338259840005,19.803369131821313,35.28605895664214,27.29510381420359,34.58810768133613,27.85323642199716,33.42517901287223,112.67294929413856,37.35587128147262,49.21435723528828,56.330069612860726,53.61485481095123,24.177169380928284,31.51569405595857,58.70403225790324,17.319523304633233,31.991224700901295,42.935012109230335,45.40300415426375,41.563260649178865,48.05181887623489,47.91149835927094,17.960977684585902,19.38156216521059,42.08335122268264,35.50976331681011,71.69106716651537,61.87254539901269,44.221027926862064,17.976603905185097,6.185323028011334,90.6851718397511,17.161913352878685,43.87830755854484,22.458274571059736,41.192656780000654,60.08942378830535,50.16126854908519,20.194416651532503,72.68501660518221,34.404414719324016,34.7068102542732,45.57040799962618,78.99639059273218,65.20164872536937,25.347371504001764,18.54821634936226,48.03994220808213,40.245823108265235,34.07607082559686,90.47481646257917,19.384702410793178,108.33226553292722,25.14560045590907,41.43460180390498
39,62.46676680120484,39.45412738395594,29.184388747178666,23.931116884759366,37.77545331496251,29.87409018057256,29.778616916358576,14.827030848948182,28.070173670413297,21.94761933958975,60.35491333330553,32.038953244726635,52.81525756182775,44.99003346552587,44.69329757746365,24.06051806290395,62.386760697958636,63.36261503641087,52.827203355647626,21.917147473558778,22.189114095166744,40.97028521093999,19.98995522159859,35.469697204085946,27.6032844133572,35.102631443793186,28.772609786572637,33.68628358888749,112.79995598809317,37.431732363709784,49.396553908373285,56.62089232812884,53.708252025631225,24.211174579650052,31.668937395358707,58.974987262526284,17.59676395687087,32.31535140208343,43.050296105470906,46.34047740774,42.5218293732062,48.155716752885034,48.43538906345351,18.00653414837843,19.43352856712451,43.27165667534463,35.55898910676163,72.25926445509032,62.175889137038496,44.36083709499004,18.796443229333605,6.211374944373205,99.44786238281863,17.24196507626539,48.97426546362359,23.79238105827745,43.18863732504757,60.39472468637106,52.72600515946542,20.220204593245356,74.86478995315449,34.82928373924432,34.77179774906401,45.874083440274674,79.15965390819069,70.30158828132325,25.52475727222517,19.09645899064818,48.11222623467718,40.64221148481112,34.32080247354412,90.63556481070171,21.080039140145093,109.75807921547172,25.211488180593935,41.46124667867307
38,66.9218208188325,39.505957885763934,29.580640808076943,23.994617600273617,38.591793951241385,30.504719707050885,32.866654709059425,14.965517118495772,28.13362515191603,22.00476934081088,64.78626454306763,33.188756549554235,53.1669590133233,55.220649638192924,44.98587728449018,24.42520370999747,62.86820230265206,63.38849298544897,52.964476403909245,23.484443267218612,22.281190340733595,41.9359180750524,21.305552462678097,35.77087233699982,28.038187902559173,36.41899774459181,29.63359227737664,33.94108197272779,131.15531018163546,39.8795526075058,51.437410433740204,57.49962060494725,53.807633588418966,25.37442921175012,31.994387808187668,59.11791930851098,17.628777542053967,32.50559432771576,43.98811139710444,50.87066127421279,46.40150896238353,49.9844969111657,48.947906672832445,18.693366533754563,19.588656381555726,43.788865838096974,46.52339818569701,72.44751399138515,64.80295845297765,45.48922018698328,18.974536315279533,6.259158294573064,99.45944646262238,17.318793634598908,49.24751728452939,24.178404610577786,43.50877652389264,63.73919392849457,58.638399049402075,20.251388754519898,91.71146365708611,37.48809489627347,34.95277021938074,46.11076349339322,80.0163833293341,70.75406110427384,25.60740416427824,19.153631037951893,48.235349320452286,42.11715053357187,36.95581785502763,91.064347720563,23.972131494707515,110.42573327023064,29.154673706291813,41.594479230725234
37,67.75450081397335,39.89466996779584,30.275936174964524,24.14964902943507,38.91008866750083,30.602926428054438,32.954610153565156,15.059709017602492,28.240032871417714,22.04007166799474,64.9279445319069,33.22371293908953,53.27957904211701,56.315895236744936,45.02113737828272,24.73276655878716,65.99945981221201,63.491404524385345,53.93525196157961,23.766156050767414,22.362198374600347,42.016836045933715,21.44387604882914,36.229612156101595,28.267423601023527,36.77739473954545,29.716122560998226,34.44700856357821,135.64302583676997,40.28671983883458,58.668659109784166,59.2904485649122,54.35145687397135,26.46533314166583,32.04161056888387,60.172892577061305,17.851634332496317,32.73085009122703,44.45897827497988,51.1651773475653,46.66464376063142,50.1195943907943,49.161940784041334,18.821229512458295,19.732998871645574,44.01862838721856,47.38302712684222,72.70838823968577,67.51496854062306,45.7150535674006,20.315082461007396,6.4032728512372765,99.69312119224138,18.395975082424577,51.48824139434878,24.462875322128895,44.068977189193,63.88887068265309,59.09279840727873,20.452887275638417,92.87055769929063,37.55089744568361,35.16118080858626,46.17122672161627,87.13830070615367,73.76132242051358,25.68055238780617,20.25390888899191,48.614067129890664,42.13957444138294,37.48145428803072,92.31213984173108,24.349386963816055,110.50318679197608,29.32471288385381,41.92638447255301
36,68.19712867255035,39.938254960008784,30.39465619080729,24.47890857519629,38.91851029450249,30.66408908559937,33.38559815247263,15.112224766154977,28.52415101273709,23.0481161569366,65.1443286533208,35.41075372984379,55.19672169578811,56.461707103499194,45.05397375640073,24.923365809864436,74.44998912190408,64.19398897232216,54.25830854558137,23.88527581051799,22.57624997888405,42.67238464643753,21.6655114995268,36.516442662249446,28.337126178404127,36.993712594349795,30.052929737115974,34.68062611191793,139.261075179343,43.40766521088052,60.6945979050205,59.59557161560795,55.648885864378805,26.867739338912966,32.12470563759506,60.42731043794304,18.70622606420351,33.28988532173649,44.65539014094804,51.47021996852255,47.121967384170965,51.23209205645114,52.790176141478184,18.825387730449947,19.990533755766176,46.196336156047295,47.92785091059001,84.85486183110811,68.26866027151996,46.43921450396863,20.415326110645115,6.423127819121416,101.54731420897103,18.52056023731364,51.596926537323526,25.851519129201876,44.13261625869956,64.11192881466914,59.7466816664862,21.067944451381585,96.77575921817508,37.62427194354976,35.50524501285644,46.561862812102106,87.43256336124485,74.1243732572246,26.243349083915458,20.60597306070147,48.8939492523543,43.86749031564032,37.979587810096454,92.83690303738211,24.45178846031118,110.63440546226877,31.950272656071483,42.04768499412542
35,69.1094679533862,40.03596852930338,30.768446474863936,24.80565368295489,40.83600137774449,31.177557275730578,37.55801418535696,15.140899026751574,30.808257698609815,23.1870668224848,66.00820520530371,35.74074377157392,55.573090024079804,58.07383108414836,45.47684940214116,25.41706202067174,74.94262526798519,65.34016534962521,55.549364735924875,23.940744016116824,23.22517362299221,42.96045035922965,22.061788241487736,36.801997890497304,29.512071688519082,37.308260733742586,30.138169727406318,34.699040850981845,141.64699855699712,44.44673554625982,62.286012955177284,59.86823324996569,55.95195627319843,27.312067291017264,32.22998596367136,60.68663321228269,18.941874805892393,34.033032004045104,44.67184960034096,51.67956211043312,47.99353102591305,54.06495978575924,53.260406534781325,22.217569579572253,20.48647928098824,54.159455306033394,48.476830315090474,88.98547468999887,73.10808931996462,60.585959958485496,20.86609316786493,6.447917518645629,102.4890514527708,19.072712515758237,52.83479468554577,26.282274853062294,44.19292411830701,64.84370903657349,64.93670687165685,21.669765777427198,101.48954268989675,38.83382767869283,35.5893271579564,48.3056476519682,88.08239483501865,78.02242087203075,26.30337335996977,20.726302773126253,49.13818763799504,43.92300024928842,38.41472544925715,96.39640838612188,24.587807952076066,112.37928881290556,32.24186627792133,42.156783476723696
34,73.28470939808486,41.32779862497234,30.95474875580344,25.25335121328475,41.190867625040376,31.49061861220236,37.579725264614595,15.522535826413089,30.88067161398391,23.962861938595633,66.93040439228454,35.782354107480295,56.69457557190813,58.54096623610094,45.63240961125274,25.789665463281203,75.88780471071179,65.50143916810941,59.12374083683166,24.638032387444404,23.725643561827237,44.22397402545584,22.489306603594898,37.12674609873379,29.833186779184466,38.00474316911787,30.20368467655875,34.84238863191802,151.6415739499758,44.635677655909326,63.20014198802921,61.56352007278574,58.78664035169725,27.470687066673204,36.53870243512245,61.199320711699784,19.21104557133518,34.36122220987749,45.965184244387295,56.08067305179254,48.3897756022702,54.28560831682505,53.416130325080516,22.24830266960307,20.760024566402972,54.63728762297719,50.96603332266896,93.50246422799783,75.02652866252278,61.016835777846815,20.94638835721784,6.4529730249604516,106.09065098027787,19.09984665710069,53.21721744151058,26.40935103736787,44.811361822170014,64.87072709012145,71.05723842999656,22.840918057627423,102.27724369825951,40.47930455074348,36.31842852294567,48.593275373319614,92.26367390770453,78.85952942311157,27.447364685640277,21.254863087370452,49.169812968924816,44.54384321827871,39.504030632891876,102.48123380138595,24.7299924836411,112.89891873253053,32.521943394262685,50.25996225369936
33,77.70854273714039,41.95796939496879,31.62675217564704,25.488603386776372,41.267949031959986,32.32885084583559,37.739057576755556,15.635274066690618,44.36913070977161,23.972799087780043,70.84021655054558,36.02173230582055,58.751048345534784,58.705418554053594,46.886952013030296,26.039399905661824,82.86100432416173,67.0346532538635,59.69370965617441,25.7636153550534,23.806373322560088,45.205444274099186,22.819736843399454,37.70754839500272,30.133199063839854,38.18458454908516,30.871035680653733,35.208682450290254,154.6198918435254,45.24939433497982,63.52721626942638,62.86116228200429,60.90435379158837,27.63124564350223,36.61405626829927,78.97386049300022,19.23032025460264,35.719298408071474,46.16200323528384,56.19723277172423,49.08047100892739,55.21666847981208,53.500661098781606,22.79341292149292,20.971414017645685,55.185992404935604,51.25409127598977,98.6399502766558,75.21025740181587,62.89046074620137,21.25497400655781,6.484866637558673,108.74986694914811,19.423407287691038,54.990246561352336,26.63059601471515,46.9535314017815,78.41341779293688,73.58673628601446,23.286223349191552,111.08478591066924,40.94543832819986,39.03563261580912,48.9643832119684,93.19775326071483,79.1721039553944,27.864815125615795,21.350561127715395,51.48149848539396,44.563138204118154,43.303607661885515,102.8367873275565,24.850339382761575,117.0567347161374,32.84117573148757,51.10115781467392
32,78.06254750117039,42.42089530926207,31.6756657825763,25.884200640064805,43.355555525345785,32.342804909239696,38.87194767272322,15.777071709967291,45.49148716049416,23.979870737430122,71.1397682583093,37.06101679622466,59.23117576328052,61.77908920519678,47.46073969016221,27.631531588467706,83.2845216552376,67.64906637137757,61.62808296524651,26.69395915073636,23.920347014679702,47.34397597546236,23.474688758881676,41.56163544669012,31.604706033884202,39.46336413858507,30.999735992609025,36.49272972657816,161.84830308843232,45.49588890155687,64.44459114792441,63.1346156011872,61.48432249888705,27.71573756507574,37.69690996389525,84.88713296292767,19.323588035880512,36.01961748587964,48.465504906808675,56.255869798659994,49.77007421552168,55.383226368828396,53.56972999445384,23.232982607303203,21.010052498148877,55.38178598162858,51.45245471019022,99.72986826823356,75.25330906056642,63.033409935300334,21.504261235379662,6.965203413617559,120.254220681893,19.50345021542308,55.60241061776546,26.658071672359995,47.067676526307956,78.65563288453164,75.23735620716153,23.936356303056122,111.94961751162616,41.07515502185708,40.20612230248516,50.78712435541015,95.37164942034883,80.15581878276014,28.41248290886574,21.460501993119074,52.15689219570664,44.7654202180163,43.57598875510925,104.37849499064897,24.93705509140933,117.53623487707708,33.00227173980542,52.307974834043215
31,79.00251559520301,47.43407733978292,32.91204048555482,26.25514714168661,44.125041379135126,32.372589618777546,40.0599430541871,15.863556032520892,46.03416070946085,24.749023818285615,73.21702160250068,38.44201254455867,59.304078445749965,63.706890012172764,47.8009837627581,28.251554264569602,86.26687726768837,69.00550632922608,61.860498835576244,26.851853397922017,24.201535604003947,48.148667637362514,24.26359461113943,42.51856038844123,33.5137059792892,40.003863635960634,31.510623456549588,36.66987385552378,163.86243725496902,45.84420383090939,65.04019655573138,64.16934557589646,61.84064548172409,28.093998829592703,38.420787170781225,86.56353494568609,20.161760882291162,36.0715019172467,48.53371242781972,57.96145729690604,50.11924544002013,55.52655298039792,55.52690671236607,26.09827617560422,21.905636584365027,55.99890798628409,51.486780223370104,99.90191229280951,78.47342208283511,63.238837484816365,21.724669730780462,6.99932095640054,122.59131233245454,19.576730609416284,58.17315326258943,27.076889568024537,47.0936649311885,79.3013327645791,77.71414879631935,24.523165140344517,112.99521454147853,41.4185151022278,43.084315292838895,51.00917144447439,95.56926228046902,83.63019165013985,28.6156471396336,21.615945559578098,52.957501883737265,45.09490120780292,53.54193663623436,105.4767433241291,25.033863683738627,117.58487614657184,33.285432788442854,53.17953406944782
